/home/pckung/anaconda3/envs/radarfields/lib/python3.9/site-packages/tyro/_fields.py:180: UserWarning: The field max_range is annotated with type <class 'float'>, but the default value None has type <class 'NoneType'>. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(
/home/pckung/anaconda3/envs/radarfields/lib/python3.9/site-packages/tyro/_fields.py:180: UserWarning: The field pause_geo_opt_after is annotated with type <class 'int'>, but the default value None has type <class 'NoneType'>. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(
wandb: Currently logged in as: frankkung to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Tracking run with wandb version 0.19.6
wandb: Run data is saved locally in /home/pckung/gsplat/wandb/run-20250514_000316-yz2qs5la
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run boreas-2021-01-26-11-22_frame_460_500_20250514_000315
wandb: ⭐️ View project at https://wandb.ai/frankkung/radar_gs
wandb: 🚀 View run at https://wandb.ai/frankkung/radar_gs/runs/yz2qs5la
Start experiment: boreas-2021-01-26-11-22_frame_460_500_20250514_000315
[Parser] 40 images, taken by 1 cameras.
overwrite use_polar with cfg
Scene scale: 148.49035393742375
Model initialized. Number of GS: 20000
  0%|          | 0/2000 [00:00<?, ?it/s]
loss=2.891| sh degree=0| :   0%|          | 0/2000 [00:02<?, ?it/s]
loss=1.214| sh degree=2| :  25%|██▌       | 505/2000 [01:19<09:41,  2.57it/s]
loss=1.034| sh degree=2| :  25%|██▌       | 505/2000 [01:19<09:41,  2.57it/s]
loss=1.034| sh degree=2| :  25%|██▌       | 507/2000 [01:19<07:06,  3.50it/s]
loss=1.015| sh degree=2| :  25%|██▌       | 507/2000 [01:19<07:06,  3.50it/s]
loss=0.947| sh degree=2| :  25%|██▌       | 507/2000 [01:19<07:06,  3.50it/s]
loss=0.947| sh degree=2| :  25%|██▌       | 509/2000 [01:19<05:24,  4.59it/s]
loss=0.814| sh degree=2| :  25%|██▌       | 509/2000 [01:20<05:24,  4.59it/s]
loss=0.814| sh degree=2| :  26%|██▌       | 510/2000 [01:20<04:50,  5.13it/s]
loss=1.171| sh degree=2| :  26%|██▌       | 510/2000 [01:20<04:50,  5.13it/s]
loss=0.891| sh degree=2| :  26%|██▌       | 510/2000 [01:20<04:50,  5.13it/s]
loss=0.891| sh degree=2| :  26%|██▌       | 512/2000 [01:20<03:55,  6.32it/s]
loss=1.168| sh degree=2| :  26%|██▌       | 512/2000 [01:20<03:55,  6.32it/s]
loss=1.168| sh degree=2| :  26%|██▌       | 513/2000 [01:20<04:31,  5.47it/s]
loss=0.889| sh degree=2| :  26%|██▌       | 513/2000 [01:20<04:31,  5.47it/s]
loss=0.889| sh degree=2| :  26%|██▌       | 514/2000 [01:20<04:03,  6.10it/s]
loss=1.008| sh degree=2| :  26%|██▌       | 514/2000 [01:20<04:03,  6.10it/s]
loss=0.966| sh degree=2| :  26%|██▌       | 514/2000 [01:20<04:03,  6.10it/s]
loss=0.966| sh degree=2| :  26%|██▌       | 516/2000 [01:20<03:29,  7.10it/s]
loss=0.835| sh degree=2| :  26%|██▌       | 516/2000 [01:20<03:29,  7.10it/s]
loss=0.835| sh degree=2| :  26%|██▌       | 517/2000 [01:20<03:16,  7.53it/s]
loss=1.166| sh degree=2| :  26%|██▌       | 517/2000 [01:21<03:16,  7.53it/s]
loss=1.166| sh degree=2| :  26%|██▌       | 518/2000 [01:21<03:07,  7.91it/s]
loss=1.164| sh degree=2| :  26%|██▌       | 518/2000 [01:21<03:07,  7.91it/s]
loss=1.106| sh degree=2| :  26%|██▌       | 518/2000 [01:21<03:07,  7.91it/s]
loss=1.106| sh degree=2| :  26%|██▌       | 520/2000 [01:21<03:02,  8.09it/s]
loss=1.086| sh degree=2| :  26%|██▌       | 520/2000 [01:21<03:02,  8.09it/s]
loss=0.806| sh degree=2| :  26%|██▌       | 520/2000 [01:21<03:02,  8.09it/s]
loss=0.806| sh degree=2| :  26%|██▌       | 522/2000 [01:21<02:50,  8.67it/s]
loss=1.018| sh degree=2| :  26%|██▌       | 522/2000 [01:21<02:50,  8.67it/s]
loss=0.762| sh degree=2| :  26%|██▌       | 522/2000 [01:21<02:50,  8.67it/s]
loss=0.762| sh degree=2| :  26%|██▌       | 524/2000 [01:21<02:42,  9.07it/s]
loss=0.736| sh degree=2| :  26%|██▌       | 524/2000 [01:21<02:42,  9.07it/s]
loss=0.910| sh degree=2| :  26%|██▌       | 524/2000 [01:21<02:42,  9.07it/s]
loss=0.910| sh degree=2| :  26%|██▋       | 526/2000 [01:21<02:34,  9.55it/s]
loss=0.938| sh degree=2| :  26%|██▋       | 526/2000 [01:21<02:34,  9.55it/s]
loss=0.938| sh degree=2| :  26%|██▋       | 527/2000 [01:21<02:35,  9.46it/s]
loss=0.744| sh degree=2| :  26%|██▋       | 527/2000 [01:22<02:35,  9.46it/s]
loss=0.775| sh degree=2| :  26%|██▋       | 527/2000 [01:22<02:35,  9.46it/s]
loss=0.775| sh degree=2| :  26%|██▋       | 529/2000 [01:22<02:31,  9.69it/s]
loss=1.079| sh degree=2| :  26%|██▋       | 529/2000 [01:22<02:31,  9.69it/s]
loss=1.146| sh degree=2| :  26%|██▋       | 529/2000 [01:22<02:31,  9.69it/s]
loss=1.146| sh degree=2| :  27%|██▋       | 531/2000 [01:22<02:35,  9.44it/s]
loss=1.065| sh degree=2| :  27%|██▋       | 531/2000 [01:22<02:35,  9.44it/s]
loss=1.065| sh degree=2| :  27%|██▋       | 532/2000 [01:22<02:39,  9.22it/s]
loss=0.831| sh degree=2| :  27%|██▋       | 532/2000 [01:22<02:39,  9.22it/s]
loss=0.831| sh degree=2| :  27%|██▋       | 533/2000 [01:22<02:37,  9.31it/s]
loss=0.948| sh degree=2| :  27%|██▋       | 533/2000 [01:22<02:37,  9.31it/s]
loss=0.795| sh degree=2| :  27%|██▋       | 533/2000 [01:22<02:37,  9.31it/s]
loss=0.795| sh degree=2| :  27%|██▋       | 535/2000 [01:22<02:30,  9.72it/s]
loss=0.892| sh degree=2| :  27%|██▋       | 535/2000 [01:22<02:30,  9.72it/s]
loss=0.892| sh degree=2| :  27%|██▋       | 536/2000 [01:22<02:31,  9.64it/s]
loss=1.208| sh degree=2| :  27%|██▋       | 536/2000 [01:23<02:31,  9.64it/s]
loss=0.822| sh degree=2| :  27%|██▋       | 536/2000 [01:23<02:31,  9.64it/s]
loss=0.822| sh degree=2| :  27%|██▋       | 538/2000 [01:23<02:28,  9.84it/s]
loss=1.025| sh degree=2| :  27%|██▋       | 538/2000 [01:23<02:28,  9.84it/s]
loss=1.030| sh degree=2| :  27%|██▋       | 538/2000 [01:23<02:28,  9.84it/s]
loss=1.030| sh degree=2| :  27%|██▋       | 540/2000 [01:23<02:34,  9.44it/s]
loss=1.019| sh degree=2| :  27%|██▋       | 540/2000 [01:23<02:34,  9.44it/s]
loss=0.893| sh degree=2| :  27%|██▋       | 540/2000 [01:23<02:34,  9.44it/s]
loss=0.893| sh degree=2| :  27%|██▋       | 542/2000 [01:23<02:25,  9.99it/s]
loss=0.803| sh degree=2| :  27%|██▋       | 542/2000 [01:23<02:25,  9.99it/s]
loss=1.024| sh degree=2| :  27%|██▋       | 542/2000 [01:23<02:25,  9.99it/s]
loss=1.024| sh degree=2| :  27%|██▋       | 544/2000 [01:23<02:30,  9.68it/s]
loss=0.829| sh degree=2| :  27%|██▋       | 544/2000 [01:24<02:30,  9.68it/s]
loss=0.829| sh degree=2| :  27%|██▋       | 545/2000 [01:24<03:27,  7.00it/s]
loss=0.822| sh degree=2| :  27%|██▋       | 545/2000 [01:24<03:27,  7.00it/s]
loss=0.822| sh degree=2| :  27%|██▋       | 546/2000 [01:24<03:15,  7.43it/s]
loss=0.882| sh degree=2| :  27%|██▋       | 546/2000 [01:24<03:15,  7.43it/s]
loss=0.882| sh degree=2| :  27%|██▋       | 547/2000 [01:24<03:06,  7.81it/s]
loss=1.012| sh degree=2| :  27%|██▋       | 547/2000 [01:24<03:06,  7.81it/s]
loss=1.140| sh degree=2| :  27%|██▋       | 547/2000 [01:24<03:06,  7.81it/s]
loss=1.140| sh degree=2| :  27%|██▋       | 549/2000 [01:24<02:57,  8.17it/s]
loss=1.009| sh degree=2| :  27%|██▋       | 549/2000 [01:24<02:57,  8.17it/s]
loss=0.904| sh degree=2| :  27%|██▋       | 549/2000 [01:24<02:57,  8.17it/s]
loss=0.904| sh degree=2| :  28%|██▊       | 551/2000 [01:24<02:40,  9.00it/s]
loss=1.101| sh degree=2| :  28%|██▊       | 551/2000 [01:24<02:40,  9.00it/s]
loss=1.101| sh degree=2| :  28%|██▊       | 552/2000 [01:24<02:51,  8.45it/s]
loss=1.022| sh degree=2| :  28%|██▊       | 552/2000 [01:24<02:51,  8.45it/s]
loss=1.022| sh degree=2| :  28%|██▊       | 553/2000 [01:24<02:56,  8.18it/s]
loss=1.164| sh degree=2| :  28%|██▊       | 553/2000 [01:25<02:56,  8.18it/s]
loss=1.164| sh degree=2| :  28%|██▊       | 554/2000 [01:25<02:51,  8.44it/s]
loss=0.733| sh degree=2| :  28%|██▊       | 554/2000 [01:25<02:51,  8.44it/s]
loss=1.206| sh degree=2| :  28%|██▊       | 554/2000 [01:25<02:51,  8.44it/s]
loss=1.206| sh degree=2| :  28%|██▊       | 556/2000 [01:25<02:37,  9.16it/s]
loss=0.804| sh degree=2| :  28%|██▊       | 556/2000 [01:25<02:37,  9.16it/s]
loss=0.804| sh degree=2| :  28%|██▊       | 557/2000 [01:25<02:35,  9.30it/s]
loss=0.770| sh degree=2| :  28%|██▊       | 557/2000 [01:25<02:35,  9.30it/s]
loss=1.073| sh degree=2| :  28%|██▊       | 557/2000 [01:25<02:35,  9.30it/s]
loss=1.073| sh degree=2| :  28%|██▊       | 559/2000 [01:25<02:29,  9.67it/s]
loss=0.947| sh degree=2| :  28%|██▊       | 559/2000 [01:25<02:29,  9.67it/s]
loss=1.015| sh degree=2| :  28%|██▊       | 559/2000 [01:25<02:29,  9.67it/s]
loss=1.015| sh degree=2| :  28%|██▊       | 561/2000 [01:25<02:35,  9.23it/s]
loss=1.005| sh degree=2| :  28%|██▊       | 561/2000 [01:25<02:35,  9.23it/s]
loss=1.079| sh degree=2| :  28%|██▊       | 561/2000 [01:25<02:35,  9.23it/s]
loss=1.079| sh degree=2| :  28%|██▊       | 563/2000 [01:25<02:25,  9.85it/s]
loss=0.934| sh degree=2| :  28%|██▊       | 563/2000 [01:26<02:25,  9.85it/s]
loss=0.934| sh degree=2| :  28%|██▊       | 564/2000 [01:26<02:27,  9.73it/s]
loss=0.888| sh degree=2| :  28%|██▊       | 564/2000 [01:26<02:27,  9.73it/s]
loss=1.171| sh degree=2| :  28%|██▊       | 564/2000 [01:26<02:27,  9.73it/s]
loss=1.171| sh degree=2| :  28%|██▊       | 566/2000 [01:26<02:19, 10.26it/s]
loss=0.796| sh degree=2| :  28%|██▊       | 566/2000 [01:26<02:19, 10.26it/s]
loss=0.967| sh degree=2| :  28%|██▊       | 566/2000 [01:26<02:19, 10.26it/s]
loss=0.967| sh degree=2| :  28%|██▊       | 568/2000 [01:26<02:23, 10.01it/s]
loss=0.821| sh degree=2| :  28%|██▊       | 568/2000 [01:26<02:23, 10.01it/s]
loss=1.163| sh degree=2| :  28%|██▊       | 568/2000 [01:26<02:23, 10.01it/s]
loss=1.163| sh degree=2| :  28%|██▊       | 570/2000 [01:26<02:22, 10.04it/s]
loss=0.761| sh degree=2| :  28%|██▊       | 570/2000 [01:26<02:22, 10.04it/s]
loss=1.056| sh degree=2| :  28%|██▊       | 570/2000 [01:26<02:22, 10.04it/s]
loss=1.056| sh degree=2| :  29%|██▊       | 572/2000 [01:26<02:25,  9.83it/s]
loss=0.793| sh degree=2| :  29%|██▊       | 572/2000 [01:26<02:25,  9.83it/s]
loss=0.793| sh degree=2| :  29%|██▊       | 573/2000 [01:26<02:25,  9.81it/s]
loss=0.879| sh degree=2| :  29%|██▊       | 573/2000 [01:27<02:25,  9.81it/s]
loss=1.017| sh degree=2| :  29%|██▊       | 573/2000 [01:27<02:25,  9.81it/s]
loss=1.017| sh degree=2| :  29%|██▉       | 575/2000 [01:27<02:21, 10.08it/s]
loss=0.743| sh degree=2| :  29%|██▉       | 575/2000 [01:27<02:21, 10.08it/s]
loss=0.876| sh degree=2| :  29%|██▉       | 575/2000 [01:27<02:21, 10.08it/s]
loss=0.876| sh degree=2| :  29%|██▉       | 577/2000 [01:27<03:15,  7.28it/s]
loss=1.134| sh degree=2| :  29%|██▉       | 577/2000 [01:27<03:15,  7.28it/s]
loss=1.134| sh degree=2| :  29%|██▉       | 578/2000 [01:27<03:14,  7.33it/s]
loss=1.200| sh degree=2| :  29%|██▉       | 578/2000 [01:27<03:14,  7.33it/s]
loss=0.935| sh degree=2| :  29%|██▉       | 578/2000 [01:27<03:14,  7.33it/s]
loss=0.935| sh degree=2| :  29%|██▉       | 580/2000 [01:27<02:51,  8.28it/s]
loss=1.000| sh degree=2| :  29%|██▉       | 580/2000 [01:27<02:51,  8.28it/s]
loss=0.787| sh degree=2| :  29%|██▉       | 580/2000 [01:28<02:51,  8.28it/s]
loss=0.787| sh degree=2| :  29%|██▉       | 582/2000 [01:28<02:41,  8.79it/s]
loss=1.095| sh degree=2| :  29%|██▉       | 582/2000 [01:28<02:41,  8.79it/s]
loss=1.095| sh degree=2| :  29%|██▉       | 583/2000 [01:28<02:51,  8.24it/s]
loss=0.826| sh degree=2| :  29%|██▉       | 583/2000 [01:28<02:51,  8.24it/s]
loss=0.826| sh degree=2| :  29%|██▉       | 584/2000 [01:28<02:46,  8.50it/s]
loss=1.065| sh degree=2| :  29%|██▉       | 584/2000 [01:28<02:46,  8.50it/s]
loss=1.065| sh degree=2| :  29%|██▉       | 585/2000 [01:28<02:40,  8.79it/s]
loss=0.796| sh degree=2| :  29%|██▉       | 585/2000 [01:28<02:40,  8.79it/s]
loss=0.796| sh degree=2| :  29%|██▉       | 586/2000 [01:28<02:38,  8.95it/s]
loss=0.791| sh degree=2| :  29%|██▉       | 586/2000 [01:28<02:38,  8.95it/s]
loss=1.162| sh degree=2| :  29%|██▉       | 586/2000 [01:28<02:38,  8.95it/s]
loss=1.162| sh degree=2| :  29%|██▉       | 588/2000 [01:28<02:23,  9.86it/s]
loss=1.154| sh degree=2| :  29%|██▉       | 588/2000 [01:28<02:23,  9.86it/s]
loss=1.005| sh degree=2| :  29%|██▉       | 588/2000 [01:28<02:23,  9.86it/s]
loss=1.005| sh degree=2| :  30%|██▉       | 590/2000 [01:28<02:20, 10.07it/s]
loss=1.013| sh degree=2| :  30%|██▉       | 590/2000 [01:29<02:20, 10.07it/s]
loss=0.928| sh degree=2| :  30%|██▉       | 590/2000 [01:29<02:20, 10.07it/s]
loss=0.928| sh degree=2| :  30%|██▉       | 592/2000 [01:29<02:36,  9.03it/s]
loss=0.964| sh degree=2| :  30%|██▉       | 592/2000 [01:29<02:36,  9.03it/s]
loss=0.964| sh degree=2| :  30%|██▉       | 593/2000 [01:29<02:41,  8.70it/s]
loss=0.738| sh degree=2| :  30%|██▉       | 593/2000 [01:29<02:41,  8.70it/s]
loss=0.906| sh degree=2| :  30%|██▉       | 593/2000 [01:29<02:41,  8.70it/s]
loss=0.906| sh degree=2| :  30%|██▉       | 595/2000 [01:29<02:30,  9.32it/s]
loss=1.069| sh degree=2| :  30%|██▉       | 595/2000 [01:29<02:30,  9.32it/s]
loss=0.757| sh degree=2| :  30%|██▉       | 595/2000 [01:29<02:30,  9.32it/s]
loss=0.757| sh degree=2| :  30%|██▉       | 597/2000 [01:29<02:26,  9.59it/s]
loss=0.767| sh degree=2| :  30%|██▉       | 597/2000 [01:29<02:26,  9.59it/s]
loss=0.733| sh degree=2| :  30%|██▉       | 597/2000 [01:29<02:26,  9.59it/s]
loss=0.733| sh degree=2| :  30%|██▉       | 599/2000 [01:29<02:22,  9.83it/s]
loss=0.875| sh degree=2| :  30%|██▉       | 599/2000 [01:29<02:22,  9.83it/s]
loss=1.062| sh degree=3| :  30%|██▉       | 599/2000 [01:30<02:22,  9.83it/s]
loss=1.062| sh degree=3| :  30%|███       | 601/2000 [01:34<17:02,  1.37it/s]
loss=0.999| sh degree=3| :  30%|███       | 601/2000 [01:34<17:02,  1.37it/s]
loss=1.028| sh degree=3| :  30%|███       | 601/2000 [01:34<17:02,  1.37it/s]
loss=1.028| sh degree=3| :  30%|███       | 603/2000 [01:34<12:28,  1.87it/s]
loss=0.813| sh degree=3| :  30%|███       | 603/2000 [01:34<12:28,  1.87it/s]
loss=0.813| sh degree=3| :  30%|███       | 604/2000 [01:34<10:36,  2.19it/s]
loss=0.882| sh degree=3| :  30%|███       | 604/2000 [01:34<10:36,  2.19it/s]
loss=1.167| sh degree=3| :  30%|███       | 604/2000 [01:34<10:36,  2.19it/s]
loss=1.167| sh degree=3| :  30%|███       | 606/2000 [01:34<07:42,  3.01it/s]
loss=0.826| sh degree=3| :  30%|███       | 606/2000 [01:34<07:42,  3.01it/s]
loss=0.826| sh degree=3| :  30%|███       | 607/2000 [01:34<06:40,  3.48it/s]
loss=1.013| sh degree=3| :  30%|███       | 607/2000 [01:34<06:40,  3.48it/s]
loss=0.930| sh degree=3| :  30%|███       | 607/2000 [01:35<06:40,  3.48it/s]
loss=0.930| sh degree=3| :  30%|███       | 609/2000 [01:35<05:55,  3.91it/s]
loss=1.150| sh degree=3| :  30%|███       | 609/2000 [01:35<05:55,  3.91it/s]
loss=1.150| sh degree=3| :  30%|███       | 610/2000 [01:35<05:11,  4.47it/s]
loss=0.957| sh degree=3| :  30%|███       | 610/2000 [01:35<05:11,  4.47it/s]
loss=0.957| sh degree=3| :  31%|███       | 611/2000 [01:35<04:41,  4.94it/s]
loss=0.996| sh degree=3| :  31%|███       | 611/2000 [01:35<04:41,  4.94it/s]
loss=0.728| sh degree=3| :  31%|███       | 611/2000 [01:35<04:41,  4.94it/s]
loss=0.728| sh degree=3| :  31%|███       | 613/2000 [01:35<03:43,  6.19it/s]
loss=1.161| sh degree=3| :  31%|███       | 613/2000 [01:35<03:43,  6.19it/s]
loss=1.161| sh degree=3| :  31%|███       | 614/2000 [01:35<03:27,  6.67it/s]
loss=1.096| sh degree=3| :  31%|███       | 614/2000 [01:35<03:27,  6.67it/s]
loss=1.096| sh degree=3| :  31%|███       | 615/2000 [01:35<03:29,  6.61it/s]
loss=1.203| sh degree=3| :  31%|███       | 615/2000 [01:35<03:29,  6.61it/s]
loss=0.896| sh degree=3| :  31%|███       | 615/2000 [01:35<03:29,  6.61it/s]
loss=0.896| sh degree=3| :  31%|███       | 617/2000 [01:35<02:57,  7.79it/s]
loss=0.764| sh degree=3| :  31%|███       | 617/2000 [01:36<02:57,  7.79it/s]
loss=1.065| sh degree=3| :  31%|███       | 617/2000 [01:36<02:57,  7.79it/s]
loss=1.065| sh degree=3| :  31%|███       | 619/2000 [01:36<02:41,  8.53it/s]
loss=0.818| sh degree=3| :  31%|███       | 619/2000 [01:36<02:41,  8.53it/s]
loss=0.818| sh degree=3| :  31%|███       | 620/2000 [01:36<02:37,  8.74it/s]
loss=1.048| sh degree=3| :  31%|███       | 620/2000 [01:36<02:37,  8.74it/s]
loss=1.048| sh degree=3| :  31%|███       | 621/2000 [01:36<02:38,  8.72it/s]
loss=1.005| sh degree=3| :  31%|███       | 621/2000 [01:36<02:38,  8.72it/s]
loss=1.065| sh degree=3| :  31%|███       | 621/2000 [01:36<02:38,  8.72it/s]
loss=1.065| sh degree=3| :  31%|███       | 623/2000 [01:36<02:29,  9.20it/s]
loss=0.869| sh degree=3| :  31%|███       | 623/2000 [01:36<02:29,  9.20it/s]
loss=0.932| sh degree=3| :  31%|███       | 623/2000 [01:36<02:29,  9.20it/s]
loss=0.932| sh degree=3| :  31%|███▏      | 625/2000 [01:36<02:27,  9.33it/s]
loss=0.809| sh degree=3| :  31%|███▏      | 625/2000 [01:36<02:27,  9.33it/s]
loss=0.809| sh degree=3| :  31%|███▏      | 626/2000 [01:36<02:26,  9.37it/s]
loss=0.788| sh degree=3| :  31%|███▏      | 626/2000 [01:36<02:26,  9.37it/s]
loss=0.988| sh degree=3| :  31%|███▏      | 626/2000 [01:37<02:26,  9.37it/s]
loss=0.988| sh degree=3| :  31%|███▏      | 628/2000 [01:37<02:14, 10.24it/s]
loss=0.735| sh degree=3| :  31%|███▏      | 628/2000 [01:37<02:14, 10.24it/s]
loss=0.885| sh degree=3| :  31%|███▏      | 628/2000 [01:37<02:14, 10.24it/s]
loss=0.885| sh degree=3| :  32%|███▏      | 630/2000 [01:37<02:16, 10.01it/s]
loss=0.871| sh degree=3| :  32%|███▏      | 630/2000 [01:37<02:16, 10.01it/s]
loss=0.786| sh degree=3| :  32%|███▏      | 630/2000 [01:37<02:16, 10.01it/s]
loss=0.786| sh degree=3| :  32%|███▏      | 632/2000 [01:37<02:14, 10.16it/s]
loss=1.015| sh degree=3| :  32%|███▏      | 632/2000 [01:37<02:14, 10.16it/s]
loss=1.009| sh degree=3| :  32%|███▏      | 632/2000 [01:37<02:14, 10.16it/s]
loss=1.009| sh degree=3| :  32%|███▏      | 634/2000 [01:37<02:26,  9.33it/s]
loss=1.168| sh degree=3| :  32%|███▏      | 634/2000 [01:37<02:26,  9.33it/s]
loss=0.757| sh degree=3| :  32%|███▏      | 634/2000 [01:37<02:26,  9.33it/s]
loss=0.757| sh degree=3| :  32%|███▏      | 636/2000 [01:37<02:22,  9.58it/s]
loss=1.018| sh degree=3| :  32%|███▏      | 636/2000 [01:38<02:22,  9.58it/s]
loss=1.018| sh degree=3| :  32%|███▏      | 637/2000 [01:38<02:29,  9.11it/s]
loss=1.141| sh degree=3| :  32%|███▏      | 637/2000 [01:38<02:29,  9.11it/s]
loss=1.141| sh degree=3| :  32%|███▏      | 638/2000 [01:38<02:36,  8.68it/s]
loss=0.793| sh degree=3| :  32%|███▏      | 638/2000 [01:38<02:36,  8.68it/s]
loss=0.793| sh degree=3| :  32%|███▏      | 639/2000 [01:38<02:33,  8.88it/s]
loss=0.828| sh degree=3| :  32%|███▏      | 639/2000 [01:38<02:33,  8.88it/s]
loss=0.828| sh degree=3| :  32%|███▏      | 640/2000 [01:38<02:30,  9.06it/s]
loss=0.990| sh degree=3| :  32%|███▏      | 640/2000 [01:38<02:30,  9.06it/s]
loss=0.990| sh degree=3| :  32%|███▏      | 641/2000 [01:38<03:39,  6.20it/s]
loss=0.924| sh degree=3| :  32%|███▏      | 641/2000 [01:38<03:39,  6.20it/s]
loss=0.865| sh degree=3| :  32%|███▏      | 641/2000 [01:38<03:39,  6.20it/s]
loss=0.865| sh degree=3| :  32%|███▏      | 643/2000 [01:38<02:55,  7.72it/s]
loss=1.000| sh degree=3| :  32%|███▏      | 643/2000 [01:38<02:55,  7.72it/s]
loss=1.043| sh degree=3| :  32%|███▏      | 643/2000 [01:39<02:55,  7.72it/s]
loss=1.043| sh degree=3| :  32%|███▏      | 645/2000 [01:39<02:43,  8.29it/s]
loss=0.814| sh degree=3| :  32%|███▏      | 645/2000 [01:39<02:43,  8.29it/s]
loss=0.814| sh degree=3| :  32%|███▏      | 646/2000 [01:39<02:38,  8.53it/s]
loss=1.056| sh degree=3| :  32%|███▏      | 646/2000 [01:39<02:38,  8.53it/s]
loss=0.802| sh degree=3| :  32%|███▏      | 646/2000 [01:39<02:38,  8.53it/s]
loss=0.802| sh degree=3| :  32%|███▏      | 648/2000 [01:39<02:30,  9.00it/s]
loss=1.154| sh degree=3| :  32%|███▏      | 648/2000 [01:39<02:30,  9.00it/s]
loss=1.011| sh degree=3| :  32%|███▏      | 648/2000 [01:39<02:30,  9.00it/s]
loss=1.011| sh degree=3| :  32%|███▎      | 650/2000 [01:39<02:39,  8.48it/s]
loss=1.058| sh degree=3| :  32%|███▎      | 650/2000 [01:39<02:39,  8.48it/s]
loss=1.058| sh degree=3| :  33%|███▎      | 651/2000 [01:39<02:34,  8.70it/s]
loss=0.960| sh degree=3| :  33%|███▎      | 651/2000 [01:39<02:34,  8.70it/s]
loss=0.960| sh degree=3| :  33%|███▎      | 652/2000 [01:39<02:39,  8.43it/s]
loss=1.160| sh degree=3| :  33%|███▎      | 652/2000 [01:39<02:39,  8.43it/s]
loss=1.160| sh degree=3| :  33%|███▎      | 653/2000 [01:39<02:36,  8.60it/s]
loss=0.762| sh degree=3| :  33%|███▎      | 653/2000 [01:40<02:36,  8.60it/s]
loss=1.203| sh degree=3| :  33%|███▎      | 653/2000 [01:40<02:36,  8.60it/s]
loss=1.203| sh degree=3| :  33%|███▎      | 655/2000 [01:40<02:26,  9.16it/s]
loss=0.728| sh degree=3| :  33%|███▎      | 655/2000 [01:40<02:26,  9.16it/s]
loss=1.093| sh degree=3| :  33%|███▎      | 655/2000 [01:40<02:26,  9.16it/s]
loss=1.093| sh degree=3| :  33%|███▎      | 657/2000 [01:40<02:37,  8.51it/s]
loss=0.925| sh degree=3| :  33%|███▎      | 657/2000 [01:40<02:37,  8.51it/s]
loss=0.925| sh degree=3| :  33%|███▎      | 658/2000 [01:40<02:35,  8.64it/s]
loss=0.730| sh degree=3| :  33%|███▎      | 658/2000 [01:40<02:35,  8.64it/s]
loss=0.785| sh degree=3| :  33%|███▎      | 658/2000 [01:40<02:35,  8.64it/s]
loss=0.785| sh degree=3| :  33%|███▎      | 660/2000 [01:40<02:22,  9.43it/s]
loss=0.750| sh degree=3| :  33%|███▎      | 660/2000 [01:40<02:22,  9.43it/s]
loss=0.874| sh degree=3| :  33%|███▎      | 660/2000 [01:40<02:22,  9.43it/s]
loss=0.874| sh degree=3| :  33%|███▎      | 662/2000 [01:40<02:19,  9.56it/s]
loss=1.160| sh degree=3| :  33%|███▎      | 662/2000 [01:41<02:19,  9.56it/s]
loss=0.782| sh degree=3| :  33%|███▎      | 662/2000 [01:41<02:19,  9.56it/s]
loss=0.782| sh degree=3| :  33%|███▎      | 664/2000 [01:41<02:16,  9.77it/s]
loss=1.010| sh degree=3| :  33%|███▎      | 664/2000 [01:41<02:16,  9.77it/s]
loss=1.010| sh degree=3| :  33%|███▎      | 665/2000 [01:41<02:16,  9.80it/s]
loss=0.790| sh degree=3| :  33%|███▎      | 665/2000 [01:41<02:16,  9.80it/s]
loss=0.790| sh degree=3| :  33%|███▎      | 666/2000 [01:41<02:16,  9.79it/s]
loss=1.129| sh degree=3| :  33%|███▎      | 666/2000 [01:41<02:16,  9.79it/s]
loss=1.129| sh degree=3| :  33%|███▎      | 667/2000 [01:41<02:29,  8.92it/s]
loss=0.868| sh degree=3| :  33%|███▎      | 667/2000 [01:41<02:29,  8.92it/s]
loss=0.990| sh degree=3| :  33%|███▎      | 667/2000 [01:41<02:29,  8.92it/s]
loss=0.990| sh degree=3| :  33%|███▎      | 669/2000 [01:41<02:16,  9.78it/s]
loss=0.818| sh degree=3| :  33%|███▎      | 669/2000 [01:41<02:16,  9.78it/s]
loss=0.899| sh degree=3| :  33%|███▎      | 669/2000 [01:41<02:16,  9.78it/s]
loss=0.899| sh degree=3| :  34%|███▎      | 671/2000 [01:41<02:12, 10.03it/s]
loss=1.021| sh degree=3| :  34%|███▎      | 671/2000 [01:41<02:12, 10.03it/s]
loss=1.021| sh degree=3| :  34%|███▎      | 672/2000 [01:41<02:22,  9.33it/s]
loss=1.005| sh degree=3| :  34%|███▎      | 672/2000 [01:42<02:22,  9.33it/s]
loss=1.005| sh degree=3| :  34%|███▎      | 673/2000 [01:42<03:15,  6.79it/s]
loss=1.052| sh degree=3| :  34%|███▎      | 673/2000 [01:42<03:15,  6.79it/s]
loss=1.052| sh degree=3| :  34%|███▎      | 674/2000 [01:42<03:02,  7.28it/s]
